"Country","Region","Year","CO2","CO2CAPITA","ENERGY","ENERGYCAPITA","GDP","GDPCAPITA"
"Australia","OECD",1996,113.902779140265,106.834410457684,114.340706986157,107.245162184656,122.00211803044,114.431135506536
"Australia","OECD",1997,116.713670806831,108.358047353374,117.256709398889,108.862209385689,127.416760364016,118.294894314381
"Australia","OECD",1998,124.669130336989,114.554691634706,120.305967807852,110.545513607022,133.796695813102,122.941735369312
"Australia","OECD",1999,126.617707359102,115.052182226703,122.930566795292,111.701832762233,138.972799795623,126.278734784656
"Australia","OECD",2000,128.866300027251,115.723554993091,125.152734989598,112.388726975491,141.654202567481,127.207251991822
"Australia","OECD",2001,131.304511707116,116.44535230676,122.421971146777,108.568010153926,147.117414042274,130.468777392999
"Australia","OECD",2002,134.377388720988,117.825542045724,126.716148519654,111.10797007877,151.635235352394,132.957664743162
"Australia","OECD",2003,135.856431412105,117.787059550891,128.269373928366,111.209106763787,157.926944288076,136.922118431946
"Australia","OECD",2004,141.169206969341,121.048505976008,130.448474155167,111.855788116471,162.991057039778,139.760110336246
"Australia","OECD",2005,143.194770945773,121.217483465903,131.378603324338,111.214840954439,167.853021163966,142.091227795952
"Australia","OECD",2006,145.286065447127,121.148159085386,136.811882128067,114.081881216984,174.160325695452,145.225233946429
"Australia","OECD",2007,149.175283084896,122.090643527702,141.503280459299,115.811588993096,180.615862651816,147.822792398669
"Australia","OECD",2008,150.138848226019,120.332540915873,146.737196252161,117.606201729431,183.902523070342,147.393283905978
"Australia","OECD",2009,152.477261702678,119.944774061253,147.228425784746,115.815827677834,187.613977812666,147.584734459315
"Australia","OECD",2010,149.980220201956,116.291563442358,147.765386089278,114.574226840359,192.078477038084,148.933681843565
"Australia","OECD",2011,149.15771580127,113.915042269718,148.59444446374,113.484859507269,199.056095130164,152.023536757624
"Australia","OECD",2012,149.036908240322,111.852597014002,146.738585541435,110.12769970043,203.913009251902,153.037257140272
"Australia","OECD",2013,147.509615678526,108.836753951282,146.423795746691,108.035605387421,209.01098672592,154.214199737186
"Australia","OECD",2014,143.914154425175,104.530903654141,144.990049215573,105.312371294529,213.730065486649,155.241136444256
"Austria","OECD",1971,86.3494157233659,88.3869902578327,75.6322079342046,77.4168900838318,59.0474538375545,60.4407879702364
"Austria","OECD",1972,89.5453024880724,91.1358473625955,79.6756856707575,81.090921869045,62.7130796808141,63.8270182647523
"Austria","OECD",1973,95.5856875363575,96.7449128531707,86.3279883909298,87.3749400033692,65.7781118692417,66.5758427276612
"Austria","OECD",1974,90.8356530167392,91.7799899805927,83.4048180857094,84.2719033112352,68.3720750934814,69.0828783481708
"Austria","OECD",1975,87.9121758365302,89.060520658778,80.8808100622661,81.9373083069111,68.1242049265641,69.0140711737907
"Austria","OECD",1976,95.8366239726227,97.2552998759975,87.1894232044732,88.48009402114,71.242434755792,72.2970412443789
"Austria","OECD",1977,91.1795361128335,92.5048200679619,85.106784954838,86.3438021780188,74.8614162908138,75.9495182717849
"Austria","OECD",1978,95.3363840188533,96.7988305338212,87.9439323715385,89.2929797340217,74.7037508191666,75.8496956875907
"Austria","OECD",1979,99.3316742475971,101.029089266532,95.25627987185,96.8840531005516,78.7055240738599,80.0504720941974
"Austria","OECD",1980,96.5618868836485,98.2119707898599,93.0743535219137,94.6648412162212,80.0682317566786,81.4364662111244
"Austria","OECD",1981,91.5898695852285,92.9088411514578,88.1396947393386,89.4089808704772,79.9525847114606,81.1039695355522
"Austria","OECD",1982,88.4339013764332,89.6482036926663,86.1696098017856,87.3528207100752,81.5608496202922,82.6807767869822
"Austria","OECD",1983,87.7634825029201,89.1097617901905,86.4312962523767,87.7571399928257,83.9855826683628,85.2739095117283
"Austria","OECD",1984,90.5546417350474,91.9558972677813,89.7777474062491,91.1669811645524,84.0287575652442,85.3290306290101
"Austria","OECD",1985,93.5373268792945,94.9345136522436,92.7973919789686,94.1835261883042,86.1281369261015,87.4146510665707
"Austria","OECD",1986,91.7396112562367,93.0484458686111,93.1603764104337,94.4894808559194,88.110327281138,89.3673834695611
"Austria","OECD",1987,93.063824859708,94.3292471647311,96.6648041773358,97.9791902935424,89.306117728692,90.5204451380723
"Austria","OECD",1988,89.4254295486973,90.5218784541724,97.710746027471,98.9087815423761,92.2497205196407,93.3807981740015
"Austria","OECD",1989,89.5237280597864,90.2051422628661,96.1434411567265,96.8752416274732,95.8355499017,96.565006843209
"Austria","OECD",1990,100,100,100,100,100,100
"Austria","OECD",1991,107.409801538892,106.343321239924,106.460560113518,105.403504906717,103.441656065688,102.414575792695
"Austria","OECD",1992,98.7746339521195,96.7212905859423,102.293675709789,100.167177923704,105.60733973247,103.411956952672
"Austria","OECD",1993,99.1419624922292,96.2828216563794,103.464632131559,100.480830446004,106.163602019968,103.10196512893
"Austria","OECD",1994,99.8987945736848,96.6510767057399,103.184454779697,99.829919833482,108.714004857176,105.179703792011
"Austria","OECD",1995,105.881275860729,102.284403127664,107.78708129163,104.125466803867,111.614432751243,107.822800033222
"Austria","OECD",1996,112.48949730285,108.51794952774,114.549525467197,110.505246455225,114.291276357889,110.256115074239
"Austria","OECD",1997,111.075890725645,107.033218999938,113.718238862247,109.579397337391,116.811225473189,112.559812899491
"Austria","OECD",1998,112.17429423039,107.969691751402,115.64531235554,111.310606526994,120.969893219228,116.435607388396
"Austria","OECD",1999,109.264582253272,104.97165447205,115.394881236157,110.861098364766,125.312439767164,120.389003069605
"Austria","OECD",2000,109.934851871969,105.351946164875,114.986473503744,110.192978477502,129.533556917621,124.133630805478
"Austria","OECD",2001,117.696335071092,112.369119706024,121.503712249418,116.004165960089,131.282911221618,125.340735185226
"Austria","OECD",2002,120.023695623517,114.023995916526,122.596685304959,116.468367949948,133.456690181566,126.785506955464
"Austria","OECD",2003,129.452005079426,122.435636240432,129.72372181645,122.692625783038,134.465903396168,127.177778550847
"Austria","OECD",2004,131.418238273977,123.519308785359,131.645971596368,123.733354133543,138.104159438726,129.803370812895
"Austria","OECD",2005,132.46955188427,123.659722719444,135.125878820281,126.139391803297,141.0608688948,131.679677978635
"Austria","OECD",2006,127.712868417967,118.599347328635,135.571268355234,125.896976104437,145.787363632859,135.384056358623
"Austria","OECD",2007,123.455227313219,114.27236109836,134.036925525885,124.066969763441,151.067036737211,139.830344553141
"Austria","OECD",2008,123.725135102705,114.150635342294,134.877055605356,124.43956175654,153.404649011218,141.533392827221
"Austria","OECD",2009,113.153658135149,104.159427785838,127.383014901255,117.257737490928,147.576423422382,135.846035132124
"Austria","OECD",2010,122.023418755833,112.055472934731,136.19674318952,125.070995599705,150.422882695347,138.135018937313
"Austria","OECD",2011,118.661278117675,108.604278625284,132.295163021413,121.082639370415,154.646698276859,141.539796086509
"Austria","OECD",2012,113.544012784315,103.464387628527,131.709081846357,120.016891812999,155.817817354767,141.985426257999
"Austria","OECD",2013,114.119454066395,103.363120009647,133.5879182059,120.996583223416,156.31856906056,141.584755603042
"Austria","OECD",2014,107.998723729176,97.0522238755396,129.286371803787,116.182205373301,156.870976446552,140.970898543612
"Azerbaijan","Non-OECD Europe and Eurasia",1990,100,100,100,100,100,100
"Azerbaijan","Non-OECD Europe and Eurasia",1991,97.3364415155349,95.8371042235888,99.0737717215755,97.5476731886617,99.296784018633,97.7672502804832
"Azerbaijan","Non-OECD Europe and Eurasia",1992,79.345150365711,76.9482432224498,80.2835608821894,77.8583056564067,76.8565797724626,74.5348489015253
"Azerbaijan","Non-OECD Europe and Eurasia",1993,69.8484930437151,66.7171930220089,71.9439762066561,68.7187359124018,59.1014960136164,56.451982649964
"Azerbaijan","Non-OECD Europe and Eurasia",1994,62.2173809381134,58.6302790754184,65.2931364675357,61.5287039582846,47.4603601182478,44.7240645105352
"Azerbaijan","Non-OECD Europe and Eurasia",1995,60.5253828146783,56.3827216096658,61.3517019830728,57.152483343763,41.8615067634149,38.9962949797381
"Azerbaijan","Non-OECD Europe and Eurasia",1996,50.6164314489357,46.6782214018975,51.8520152856349,47.8176706724024,42.4034757681627,39.1042745104053
"Azerbaijan","Non-OECD Europe and Eurasia",1997,49.1219817315463,44.866581681059,49.9558728785886,45.6282334699944,44.8624921616053,40.9760884645231
"Azerbaijan","Non-OECD Europe and Eurasia",1998,49.0877200581702,44.4103358898573,51.8581930826325,46.9168209627911,49.3505330108394,44.6481063850119
"Azerbaijan","Non-OECD Europe and Eurasia",1999,48.1701266486806,43.198037915308,48.2278548041197,43.2498074085799,53.0009853981905,47.5302586077471
"Azerbaijan","Non-OECD Europe and Eurasia",2000,51.0507891948943,45.4059634546214,49.844672532632,44.3332104188238,58.8865000447908,52.3752582706743
"Azerbaijan","Non-OECD Europe and Eurasia",2001,48.3013137525411,42.6321175138012,50.5017253704472,44.5742635836557,64.7137866165009,57.1182342975626
"Azerbaijan","Non-OECD Europe and Eurasia",2002,47.7044791054851,41.791038413628,51.0087459954637,44.6857088327857,71.5757412881842,62.7032222077962
"Azerbaijan","Non-OECD Europe and Eurasia",2003,52.0374277594702,45.2436173585192,53.6515192967902,46.6469791894245,79.5888202096211,69.1980038718335
"Azerbaijan","Non-OECD Europe and Eurasia",2004,51.2378135310624,44.156916705053,56.4191723517108,48.622228827001,87.7093971154708,75.5882477368069
"Azerbaijan","Non-OECD Europe and Eurasia",2005,54.2552553206308,46.2837670210196,59.2477208341791,50.5427113264881,110.861775508376,94.5733378055843
"Azerbaijan","Non-OECD Europe and Eurasia",2006,54.9624421437996,46.3731435836725,58.3898895939422,49.2649640074287,149.108662545911,125.806589884051
"Azerbaijan","Non-OECD Europe and Eurasia",2007,49.9135612337778,41.642137847875,53.4511821655826,44.5935220980545,186.459733046672,155.560567402532
"Azerbaijan","Non-OECD Europe and Eurasia",2008,53.8701906945751,44.0096650898623,58.7910051275715,48.0297621486117,206.548418883813,168.741313567182
"Azerbaijan","Non-OECD Europe and Eurasia",2009,45.8503257692446,36.6874351382611,52.6749860999568,42.1482313054197,225.987637731793,180.825472060121
"Azerbaijan","Non-OECD Europe and Eurasia",2010,44.0004591165228,34.7911737149532,51.1234765111333,40.423345299669,236.956911224581,187.361887282613
"Azerbaijan","Non-OECD Europe and Eurasia",2011,49.4557576481204,38.5973802466907,55.4289597472398,43.2591216429184,237.113679118517,185.053617007463
"Azerbaijan","Non-OECD Europe and Eurasia",2012,54.0271633593744,41.6071926086232,60.4175308227943,46.5285179819691,242.327331362537,186.620198496601
"Azerbaijan","Non-OECD Europe and Eurasia",2013,55.0877116793124,41.8788284923221,61.2502096038267,46.5636880698519,256.373734659142,194.900665437485
"Azerbaijan","Non-OECD Europe and Eurasia",2014,57.5775266913379,43.2163465698562,63.2006283702089,47.4369153388892,261.502284332169,196.277506136926
"Bahrain","Middle East",1971,27.0934941835416,60.8071181675865,26.9127170611496,60.4013921372408,28.3674387227344,63.6662878121098
"Bahrain","Middle East",1972,30.9094374613641,66.6568738297243,26.1409440846658,56.3735141999749,28.9296154711041,62.3873446681202
"Bahrain","Middle East",1973,39.9602307850814,82.5844769558349,38.8732878674996,80.3381282594991,28.04137620868,57.9521774979387
"Bahrain","Middle East",1974,47.2810726261169,93.0611588196587,43.3549200527251,85.3334934371097,47.8974589610974,94.2743636694615
"Bahrain","Middle East",1975,48.9680328943671,90.9668326427194,40.737769117619,75.6776534919064,52.5522824375984,97.6252138166622
"Bahrain","Middle East",1976,53.2246595358073,92.9557434146493,51.953311555581,90.7353610266485,65.021362716438,113.558436293497
"Bahrain","Middle East",1977,58.9615233313976,96.5178731761493,47.4258314707624,77.6343643877827,74.5896109736901,122.100485290265
"Bahrain","Middle East",1978,62.5216829327689,95.7122059711523,48.4726918448049,74.205108503158,80.638632786148,123.446795870152
"Bahrain","Middle East",1979,66.8288874735403,96.638857687685,57.720595258563,83.4676829394964,79.7391499887565,115.307925348173
"Bahrain","Middle East",1980,67.7868141543188,93.3951661681725,53.5904636368846,73.8357498997077,85.7207105914099,118.104090148165
"Bahrain","Middle East",1981,72.6817619841523,96.3907859468971,59.2832445030279,78.6216290735343,81.1670789296155,107.644040505586
"Bahrain","Middle East",1982,76.2224397280033,97.9438603758799,66.8806235314345,85.9398685792526,75.0281088374185,96.4091761226932
"Bahrain","Middle East",1983,79.2811007249499,99.3015807059978,64.3971956368082,80.6591137269113,79.8178547335282,99.9738786561363
"Bahrain","Middle East",1984,81.1089485416706,98.8453033824781,68.7164498443082,83.7428971075598,83.809309646953,102.136161142233
"Bahrain","Middle East",1985,85.2054118352284,100.863685609244,79.4964372361358,94.1055677067383,79.8178547335282,94.4860523814558
"Bahrain","Middle East",1986,91.5324728846262,104.850130602251,84.9752612375112,97.3388673759944,80.7623116707893,92.5129482418279
"Bahrain","Middle East",1987,90.0660509900155,99.493900425496,81.6856744417063,90.2362906972969,89.1612322914324,98.4943679655913
"Bahrain","Middle East",1988,94.7967049435213,101.116485273089,93.2546277723652,99.4716029571895,95.4126377333034,101.773480248857
"Bahrain","Middle East",1989,96.1336942472323,99.1316265002644,94.1868683974249,97.124088825619,95.7499437823252,98.7359087651419
"Bahrain","Middle East",1990,100,100,100,100,100,100
"Bahrain","Middle East",1991,96.3070172152183,93.6632951740162,98.4373507555352,95.7351489700891,111.232291432426,108.17885598134
"Bahrain","Middle East",1992,114.046981248712,108.159278583865,108.298469826351,102.70753543761,118.675511580841,112.548859931352
"Bahrain","Middle East",1993,121.524211827735,112.455240795815,114.136435707872,105.618791252061,133.955475601529,123.958798317833
"Bahrain","Middle East",1994,124.368235205964,112.361829985717,121.321183639941,109.608938224792,133.618169552507,120.718783420844
"Bahrain","Middle East",1995,126.010649457693,110.817876118822,122.853267618011,108.041171522222,138.86890038228,122.125841470941
"Bahrain","Middle East",1996,131.962197703389,112.85043113945,122.811240376717,105.024784873882,144.569372610749,123.631739336089
"Bahrain","Middle East",1997,134.357529550606,111.440358958362,138.441553479665,114.827776799187,149.044299527772,123.622027701964
"Bahrain","Middle East",1998,144.382893430493,115.880121588227,145.452461459109,116.738545119285,156.183944232067,125.35151511182
"Bahrain","Middle East",1999,144.144774553697,111.537922275559,144.115231054311,111.515061783055,162.896334607601,126.047709774368
